Student_ID,Gender,Attendance_Rate,Social_Media_Hours,Study_Hours_per_Day,Physics,Maths,Biology,Chemistry,Past_Exam_Scores,Final_Exam_Score,Pass_Fail
S3453,Female,71.37465715,8,8,95,49,55,75,62,57,Pass
S3454,Male,74.38079335,9,8,32,75,70,89,80,68,Pass
S3455,Female,94.28171676,9,7,81,63,74,34,50,63,Pass
S3456,Male,72.41581323,8,8,40,60,90,38,58,57,Pass
S3457,Male,90.50495533,5,12,54,32,88,58,86,82,Pass
S3458,Male,73.52454336,10,3,51,52,53,92,53,48,Fail
S3459,Female,67.99671181,10,8,70,82,70,34,62,56,Pass
S3460,Male,75.25616246,9,8,65,91,54,67,82,69,Pass
S3461,Male,71.83891154,8,7,69,89,95,80,74,66,Pass
S3462,Female,56.73775453,8,8,96,41,56,41,71,66,Pass
S3463,Male,98.60737963,8,8,34,91,92,33,76,69,Pass
S3464,Male,78.03602054,5,12,45,89,31,99,82,76,Pass
S3465,Male,91.18202834,10,8,41,34,43,55,85,70,Pass
S3466,Male,89.28556814,7,11,41,30,99,78,96,79,Pass
S3467,Female,89.88998057,5,12,69,38,59,99,96,89,Pass
S3468,Female,68.85843204,5,11,48,75,98,93,80,82,Pass
S3469,Female,60.08374238,7,12,59,95,46,36,88,77,Pass
S3470,Male,53.31115114,11,3,75,34,91,40,53,49,Fail
S3471,Male,86.69674899,8,7,95,94,84,85,73,67,Pass
S3472,Female,62.60618418,8,8,93,39,59,86,62,53,Pass
S3473,Male,55.5272551,5,12,79,34,75,86,83,80,Pass
S3474,Male,69.05080125,9,7,61,51,47,36,82,64,Pass
S3475,Male,89.05168593,12,4,71,93,37,47,56,49,Fail
S3476,Male,86.67131524,8,7,73,65,33,53,75,74,Pass
S3477,Male,68.89718649,9,7,66,83,98,87,55,56,Pass
S3478,Female,89.87492585,9,8,59,94,67,63,60,59,Pass
S3479,Female,56.92305719,9,7,54,38,40,40,97,75,Pass
S3480,Female,50.66019355,12,4,97,81,46,38,55,44,Fail
S3481,Male,84.00888163,8,8,37,89,47,69,65,72,Pass
S3482,Female,82.79430859,8,8,86,63,42,64,75,71,Pass
S3483,Female,63.02794756,8,8,41,51,39,91,82,59,Pass
S3484,Female,94.9132349,6,11,58,91,74,92,83,79,Pass
S3485,Male,97.92776126,6,12,84,87,45,96,93,86,Pass
S3486,Male,89.91850775,10,8,42,90,55,30,84,63,Pass
S3487,Female,91.76754632,8,8,80,71,67,81,63,65,Pass
S3488,Female,87.5983775,9,7,53,93,76,47,64,59,Pass
S3489,Male,76.82419513,8,8,70,56,30,36,88,73,Pass
S3490,Male,68.04041427,8,8,59,97,52,61,60,53,Pass
S3491,Male,94.68568911,9,8,53,55,46,32,70,63,Pass
S3492,Male,78.30885048,9,7,31,47,74,46,66,60,Pass
S3493,Female,98.60585165,8,8,94,83,97,97,53,68,Pass
S3494,Female,62.85875018,9,7,39,96,33,79,57,53,Pass
S3495,Male,93.84445371,10,8,55,69,53,79,60,63,Pass
S3496,Female,99.94723277,8,8,99,77,81,89,82,75,Pass
S3497,Female,88.82991572,9,7,33,43,34,69,87,66,Pass
S3498,Male,93.69968923,9,7,59,35,37,78,59,55,Pass
S3499,Female,89.73000953,9,8,73,34,84,96,77,62,Pass
S3500,Female,85.29229519,10,8,85,37,88,36,71,53,Pass
S3501,Female,55.11242675,8,7,46,90,90,34,89,73,Pass
S3502,Female,75.15433471,5,11,47,93,74,60,87,84,Pass
S3503,Female,59.77031915,8,8,45,52,53,82,96,69,Pass
S3504,Male,52.65990503,10,7,68,31,87,48,79,73,Pass
S3505,Female,76.24036431,8,8,65,89,89,60,69,62,Pass
S3506,Female,58.57538802,9,8,30,85,70,75,59,60,Pass
S3507,Female,57.05118372,8,7,77,91,99,62,69,71,Pass
S3508,Male,92.574134,9,8,65,43,30,65,95,74,Pass
S3509,Female,72.44289322,8,8,90,45,83,74,52,56,Pass
S3510,Female,84.03200012,9,7,97,49,77,74,63,72,Pass
S3511,Female,78.48325446,8,8,85,51,46,84,59,60,Pass
S3512,Female,99.83309805,11,4,46,63,61,37,52,46,Fail
S3513,Female,53.35540808,7,11,37,45,74,84,98,77,Pass
S3514,Female,84.66555344,8,8,71,47,40,56,88,75,Pass
S3515,Male,93.61779812,9,7,62,90,89,41,94,74,Pass
S3516,Female,87.58750599,8,8,47,82,64,62,59,64,Pass
S3517,Male,84.49374264,9,8,90,45,64,39,82,74,Pass
S3518,Female,87.29846543,5,11,89,76,32,89,97,81,Pass
S3519,Female,87.99472622,8,8,76,78,30,89,50,63,Pass
S3520,Female,60.94370626,8,8,99,84,92,81,86,70,Pass
S3521,Male,74.52992595,8,7,44,90,47,72,59,60,Pass
S3522,Female,93.36345558,8,8,81,57,84,74,68,59,Pass
S3523,Male,56.76480862,8,7,67,41,76,40,93,66,Pass
S3524,Female,54.82546169,6,12,44,87,94,35,87,80,Pass
S3525,Female,68.99173725,12,3,84,67,84,57,51,45,Fail
S3526,Female,95.26883806,10,7,85,67,61,63,65,69,Pass
S3527,Female,95.19543768,10,8,68,43,65,51,99,75,Pass
S3528,Male,88.18154048,8,7,99,60,45,60,65,65,Pass
S3529,Female,76.57682923,6,12,98,93,31,33,98,81,Pass
S3530,Female,76.54199069,8,8,81,57,78,49,62,65,Pass
S3531,Male,75.16472127,10,8,42,33,86,61,64,53,Pass
S3532,Male,57.32780158,8,7,32,43,74,82,99,68,Pass
S3533,Female,69.55918332,11,3,88,38,71,40,55,47,Fail
S3534,Male,53.21477193,5,12,73,93,59,43,89,79,Pass
S3535,Female,66.5696602,11,3,82,31,41,40,72,50,Pass
S3536,Male,83.01088406,10,3,44,71,95,77,53,50,Pass
S3537,Female,70.4444166,10,3,61,94,98,39,55,49,Fail
S3538,Female,77.35668453,9,7,48,46,79,96,63,64,Pass
S3539,Female,68.69602913,8,7,49,42,36,72,68,61,Pass
S3540,Female,72.27842138,6,11,45,95,72,89,97,88,Pass
S3541,Male,81.08083534,5,11,62,49,92,40,97,85,Pass
S3542,Male,79.04198358,8,8,65,64,98,61,53,63,Pass
S3543,Female,58.84427012,9,8,38,95,73,65,94,72,Pass
S3544,Female,78.93711371,8,7,77,47,85,74,83,74,Pass
S3545,Female,74.032498,10,8,68,46,43,94,69,63,Pass
S3546,Female,86.69199692,8,7,72,31,80,35,69,62,Pass
S3547,Female,68.35227888,9,7,88,90,81,50,82,74,Pass
S3548,Female,77.67013829,6,12,58,79,75,60,87,78,Pass
S3549,Female,86.99262625,8,8,46,50,71,32,83,75,Pass
S3550,Male,89.35872801,9,7,66,64,75,35,52,59,Pass
S3551,Male,52.74953904,10,4,76,78,75,62,59,50,Pass
S3552,Female,81.69780776,11,3,75,45,47,90,53,45,Fail
S3553,Male,80.76219539,9,7,90,65,98,71,67,59,Pass
S3554,Male,72.14500271,8,8,38,35,39,62,68,62,Pass
S3555,Male,81.29063425,9,7,52,83,35,86,64,62,Pass
S3556,Male,95.12000958,9,7,64,38,35,61,98,68,Pass
S3557,Female,78.59542853,8,8,95,99,42,91,78,75,Pass
S3558,Female,51.04591426,10,7,44,79,41,88,86,65,Pass
S3559,Male,68.55167146,9,7,51,45,72,35,96,71,Pass
S3560,Female,87.92986799,8,8,81,81,57,58,83,70,Pass
S3561,Male,53.84720706,8,7,99,47,49,96,54,54,Pass
S3562,Male,51.87267593,10,8,50,92,87,31,75,59,Pass
S3563,Female,62.1595911,10,4,57,33,50,60,65,46,Fail
S3564,Male,55.48688897,8,8,67,78,86,92,67,63,Pass
S3565,Female,68.47055719,6,12,93,59,92,63,80,80,Pass
S3566,Female,63.92382838,10,8,31,71,79,90,67,71,Pass
S3567,Male,97.65582438,9,7,95,81,46,44,82,64,Pass
S3568,Female,98.00179422,8,7,68,58,41,43,77,64,Pass
S3569,Female,91.41850693,8,8,72,90,71,87,58,73,Pass
S3570,Female,68.51706332,8,8,78,49,65,47,78,66,Pass
S3571,Male,72.92344701,8,7,76,57,64,68,69,60,Pass
S3572,Male,59.29159703,10,7,43,70,55,54,97,74,Pass
S3573,Male,88.30764114,10,8,88,47,30,92,87,67,Pass
S3574,Male,58.28414322,9,8,44,84,43,57,61,57,Pass
S3575,Female,80.27186124,8,7,37,77,89,64,73,75,Pass
S3576,Female,92.55802176,10,8,30,73,86,86,67,56,Pass
S3577,Male,92.70667163,8,7,76,49,73,61,65,61,Pass
S3578,Female,90.21687678,9,8,80,57,91,36,62,60,Pass
S3579,Male,78.35347345,8,7,48,30,56,47,98,68,Pass
S3580,Male,68.90924897,8,7,80,98,53,35,58,64,Pass
S3581,Male,94.76748471,10,7,39,36,81,47,79,59,Pass
S3582,Female,92.42671587,6,11,38,90,79,67,94,85,Pass
S3583,Female,52.1499219,9,7,32,97,38,81,58,54,Pass
S3584,Male,74.07976345,9,7,91,81,95,92,50,62,Pass
S3585,Female,99.0957057,7,11,73,82,67,37,88,76,Pass
S3586,Female,96.78609761,8,8,47,47,51,67,70,53,Pass
S3587,Male,86.26101484,8,7,90,65,30,50,70,54,Pass
S3588,Male,88.32780161,9,8,65,81,42,81,78,64,Pass
S3589,Male,84.80568709,9,8,68,59,51,80,65,71,Pass
S3590,Male,95.94656276,5,11,66,98,91,68,81,82,Pass
S3591,Female,64.29791053,8,7,86,94,40,58,93,71,Pass
S3592,Male,94.63067737,8,8,64,59,32,41,66,67,Pass
S3593,Male,72.46934887,10,7,58,59,89,41,73,62,Pass
S3594,Female,82.43300193,10,8,84,86,44,90,90,72,Pass
S3595,Male,62.38376697,10,8,61,98,86,37,68,55,Pass
S3596,Female,53.5652175,8,8,37,49,66,63,82,72,Pass
S3597,Male,93.17044073,9,7,80,56,82,49,78,75,Pass
S3598,Female,80.22479567,8,8,89,70,39,33,68,69,Pass
S3599,Female,79.5512595,5,12,82,72,38,59,76,77,Pass
S3600,Male,62.7039471,8,7,77,95,53,62,78,72,Pass
S3601,Male,76.88394238,9,8,31,75,99,66,65,55,Pass
S3602,Female,99.17531853,11,3,35,75,48,54,63,50,Pass
S3603,Female,92.71888848,8,7,69,69,98,72,75,75,Pass
S3604,Male,74.37858642,6,11,58,85,77,65,93,80,Pass
S3605,Male,94.87930631,9,8,94,43,37,45,83,70,Pass
S3606,Male,59.14555327,8,7,99,50,36,76,73,71,Pass
S3607,Female,55.5680002,9,8,44,83,73,65,50,53,Pass
S3608,Female,83.05777035,9,8,77,77,30,32,66,54,Pass
S3609,Male,96.38283239,8,7,36,63,95,99,75,65,Pass
S3610,Male,53.70236117,10,8,52,51,47,96,71,53,Pass
S3611,Female,75.50134253,8,8,79,30,99,34,71,59,Pass
S3612,Male,67.24447517,10,7,57,69,66,79,72,69,Pass
S3613,Male,61.40630135,9,7,52,47,63,77,87,73,Pass
S3614,Female,92.37986738,8,8,63,41,79,72,91,73,Pass
S3615,Male,55.59242723,9,8,81,64,86,34,98,75,Pass
S3616,Male,80.06066323,9,8,86,71,81,60,95,72,Pass
S3617,Male,65.79672945,9,8,76,97,52,94,77,66,Pass
S3618,Female,57.5106142,9,7,86,58,32,63,98,70,Pass
S3619,Female,78.57325682,5,11,61,89,59,30,99,85,Pass
S3620,Female,79.781257,9,7,94,70,69,94,55,60,Pass
S3621,Male,80.26892139,9,7,42,94,94,40,81,65,Pass
S3622,Female,59.75767207,9,8,37,32,75,31,95,69,Pass
S3623,Male,78.9555231,9,8,69,65,70,65,52,64,Pass
S3624,Male,60.75153518,9,8,51,80,37,97,56,55,Pass
S3625,Female,54.66747727,8,7,72,95,80,52,63,52,Pass
S3626,Female,78.96442004,8,8,65,83,69,77,73,72,Pass
S3627,Male,63.89837365,9,7,97,92,35,66,99,71,Pass
S3628,Male,64.93982023,6,11,94,53,54,74,98,78,Pass
S3629,Male,89.10362783,12,4,64,65,58,47,56,47,Fail
S3630,Female,69.2025466,7,12,74,92,93,68,99,83,Pass
S3631,Female,71.10787792,6,11,77,48,79,99,93,76,Pass
S3632,Female,91.21654441,9,7,66,30,57,83,78,71,Pass
S3633,Male,99.89821083,9,7,39,34,53,57,53,52,Pass
S3634,Female,99.87341049,8,8,69,82,65,88,66,61,Pass
S3635,Male,87.59629286,6,12,83,86,73,97,66,78,Pass
S3636,Male,52.88744141,8,7,59,98,46,92,55,64,Pass
S3637,Male,97.28435413,8,7,96,98,77,88,76,74,Pass
S3638,Female,66.69034568,8,7,36,93,85,83,88,72,Pass
S3639,Female,60.6417036,8,7,98,60,31,91,73,71,Pass
S3640,Male,84.03486048,7,11,83,93,92,76,86,76,Pass
S3641,Female,98.9769787,5,12,69,99,64,38,92,81,Pass
S3642,Female,51.85506253,9,7,60,67,56,62,60,54,Pass
S3643,Male,80.4923677,8,7,79,76,53,87,68,67,Pass
S3644,Female,80.02287363,6,12,46,82,62,86,72,76,Pass
S3645,Male,95.52251064,8,8,83,59,80,71,55,65,Pass
S3646,Male,84.1846501,8,7,86,82,44,38,59,58,Pass
S3647,Female,94.60327255,8,7,72,50,99,81,61,64,Pass
S3648,Female,86.38408045,6,12,77,87,98,43,95,86,Pass
S3649,Male,86.22076956,9,7,58,74,47,92,60,59,Pass
S3650,Female,75.380824,11,3,85,32,37,47,59,46,Fail
S3651,Male,82.80794152,9,8,57,34,87,66,61,57,Pass
S3652,Male,63.19719623,8,7,53,68,97,56,70,64,Pass
S3653,Male,52.11576804,9,7,80,40,38,86,80,63,Pass
S3654,Female,63.54507071,9,7,86,80,67,63,55,51,Pass
S3655,Female,99.54436769,8,8,87,60,50,99,84,67,Pass
S3656,Female,55.86326146,5,11,89,59,91,89,87,76,Pass
S3657,Male,93.60891355,6,12,58,95,61,68,90,77,Pass
S3658,Female,79.38172004,9,8,97,79,49,57,59,58,Pass
S3659,Male,55.17119712,7,12,97,39,49,56,94,76,Pass
S3660,Male,59.50958953,9,7,50,57,68,90,88,64,Pass
S3661,Male,60.81564441,8,7,93,48,56,58,56,64,Pass
S3662,Male,56.06340699,10,7,80,91,60,80,80,63,Pass
S3663,Male,51.58087031,8,8,57,71,85,97,84,64,Pass
S3664,Male,74.94970303,9,8,39,36,81,43,87,67,Pass
S3665,Male,73.144777,5,11,37,47,97,83,78,79,Pass
S3666,Female,83.82078784,8,7,53,45,76,69,51,52,Pass
S3667,Male,86.33984379,9,8,35,71,82,67,62,65,Pass
S3668,Female,62.50425298,8,7,42,77,72,72,71,70,Pass
S3669,Male,61.2891928,10,8,81,93,68,67,53,63,Pass
S3670,Female,82.000973,8,7,44,40,90,83,72,70,Pass
S3671,Female,99.11468795,8,7,97,51,66,91,58,65,Pass
S3672,Male,98.10234771,5,12,73,57,36,95,91,80,Pass
S3673,Female,61.06701501,10,7,35,47,30,38,99,67,Pass
S3674,Female,55.71369453,9,8,96,78,34,43,87,62,Pass
S3675,Male,76.91143054,9,7,42,80,38,76,78,73,Pass
S3676,Male,69.33110819,9,7,82,48,75,96,74,72,Pass
S3677,Male,66.96467271,8,7,61,36,47,50,91,68,Pass
S3678,Male,82.15848513,8,8,83,34,78,33,87,63,Pass
S3679,Male,88.97213719,6,12,75,68,80,33,91,80,Pass
S3680,Male,55.60065456,9,7,59,48,32,98,65,54,Pass
S3681,Male,69.01928084,8,7,88,39,46,45,87,64,Pass
S3682,Male,50.84349037,9,8,91,89,72,74,61,62,Pass
S3683,Female,51.92542515,12,4,40,45,44,52,52,39,Fail
S3684,Male,64.64202047,9,7,57,98,81,91,50,67,Pass
S3685,Male,63.0458315,6,11,54,79,70,69,84,77,Pass
S3686,Female,73.60044789,10,8,80,88,40,66,69,68,Pass
S3687,Male,99.48483073,9,8,84,52,33,90,82,65,Pass
S3688,Male,58.76373909,9,8,63,94,63,33,69,61,Pass
S3689,Male,52.09142407,6,11,99,63,79,50,76,76,Pass
S3690,Female,67.51247605,8,8,39,44,39,98,95,65,Pass
S3691,Male,73.88661953,10,8,54,36,98,71,88,71,Pass
S3692,Female,85.97965133,9,8,74,42,30,38,56,59,Pass
S3693,Female,52.28492086,8,8,71,76,60,45,67,66,Pass
S3694,Female,85.42793065,5,11,52,92,54,31,93,82,Pass
S3695,Female,86.66301378,8,8,85,43,45,55,56,63,Pass
S3696,Male,90.26775258,6,11,80,40,32,34,94,76,Pass
S3697,Male,94.03839619,8,8,94,30,81,86,82,70,Pass
S3698,Female,83.83443114,10,7,79,59,98,90,50,66,Pass
S3699,Female,93.88904742,8,7,51,69,43,87,66,70,Pass
S3700,Male,93.51443107,10,8,62,81,98,62,64,69,Pass
S3701,Male,69.06689574,9,7,89,90,77,91,78,66,Pass
S3702,Male,94.26935538,9,8,71,48,83,50,80,66,Pass
S3703,Male,72.61295667,9,8,90,92,70,79,71,63,Pass
S3704,Female,90.31437998,9,7,73,82,52,55,82,73,Pass
S3705,Male,67.93246651,5,11,70,98,38,77,94,77,Pass
S3706,Male,92.21158063,9,8,63,82,77,73,95,75,Pass
S3707,Male,95.25037746,8,7,99,51,62,80,76,73,Pass
S3708,Female,94.41893899,7,11,34,90,98,87,95,89,Pass
S3709,Female,57.39384186,8,7,54,71,43,81,67,63,Pass
S3710,Male,55.52283831,9,7,36,93,91,72,83,70,Pass
S3711,Male,84.86643145,7,11,47,67,85,57,99,87,Pass
S3712,Male,55.3677908,10,3,36,44,83,37,50,39,Fail
S3713,Female,64.01437033,10,7,39,81,73,92,85,72,Pass
S3714,Female,62.17381507,9,7,58,76,86,59,80,62,Pass
S3715,Male,65.04167558,9,7,94,92,88,31,67,54,Pass
S3716,Female,55.95608442,5,11,89,30,32,53,95,76,Pass
S3717,Male,60.10742402,8,7,36,73,81,74,61,52,Pass
S3718,Female,57.91307372,9,8,75,84,69,34,52,63,Pass
S3719,Female,62.19306573,8,8,90,54,90,40,62,59,Pass
S3720,Male,77.04182634,8,8,46,61,50,42,85,66,Pass
S3721,Male,71.20428872,8,7,89,88,95,37,90,69,Pass
S3722,Female,74.28420643,9,7,90,64,43,93,67,60,Pass
S3723,Male,63.71108129,10,7,68,86,40,55,67,64,Pass
S3724,Male,99.38865488,7,12,75,50,57,60,99,78,Pass
S3725,Male,92.5751482,9,8,82,65,86,80,58,53,Pass
S3726,Male,63.18933495,8,8,94,69,36,54,84,70,Pass
S3727,Female,62.37206763,10,7,59,53,81,47,89,74,Pass
S3728,Male,73.31532701,9,8,56,84,74,74,54,67,Pass
S3729,Female,88.16314537,8,7,90,72,73,71,58,56,Pass
S3730,Female,54.8962164,9,7,72,86,42,71,75,74,Pass
S3731,Female,66.75070887,8,7,60,96,47,90,60,69,Pass
S3732,Male,68.13529242,8,7,38,57,91,71,87,64,Pass
S3733,Male,66.18094593,9,7,52,88,51,56,77,68,Pass
S3734,Female,86.88325436,8,8,70,79,62,46,67,55,Pass
S3735,Female,61.72581744,8,7,72,75,91,67,75,67,Pass
S3736,Male,55.9102895,11,3,91,38,50,71,63,49,Fail
S3737,Male,58.67989855,8,7,34,92,83,91,95,71,Pass
S3738,Female,59.60957452,8,7,86,76,34,59,77,67,Pass
S3739,Female,63.17016941,10,7,48,93,34,97,67,53,Pass
S3740,Female,57.99843121,9,8,93,90,62,33,57,56,Pass
S3741,Male,63.28131661,9,7,34,93,31,56,60,54,Pass
S3742,Female,67.07294412,5,11,78,80,94,39,85,79,Pass
S3743,Female,52.52257995,8,7,93,87,95,80,63,70,Pass
S3744,Male,81.15201303,8,8,99,36,46,58,59,67,Pass
S3745,Female,53.56733507,8,7,71,57,36,61,81,58,Pass
S3746,Female,94.77136556,9,8,66,59,90,33,92,70,Pass
S3747,Male,52.59169876,10,7,66,57,72,72,92,62,Pass
S3748,Male,90.26893674,10,7,98,68,79,99,54,65,Pass
S3749,Male,59.32506981,11,4,73,47,41,32,67,50,Pass
S3750,Female,62.14072721,8,7,37,37,88,75,64,58,Pass
S3751,Male,53.79878716,8,7,34,69,71,77,65,69,Pass
S3752,Male,82.66760951,7,11,78,48,36,95,97,78,Pass
S3753,Female,87.82708568,8,8,65,61,47,30,71,69,Pass
S3754,Female,51.26743299,8,8,89,46,86,52,55,59,Pass
S3755,Male,62.32455844,6,11,50,61,99,90,78,79,Pass
S3756,Male,51.59229654,12,3,50,75,46,47,67,49,Fail
S3757,Female,81.3557995,6,12,92,98,48,62,82,76,Pass
S3758,Female,67.65203996,9,7,94,48,93,87,53,62,Pass
S3759,Male,75.99992818,8,7,50,71,32,73,61,65,Pass
S3760,Female,62.60222607,5,12,86,77,53,53,88,77,Pass
S3761,Male,72.43458424,10,8,41,39,89,56,82,58,Pass
S3762,Female,89.26324745,8,8,91,39,72,93,84,66,Pass
S3763,Female,64.25211501,5,12,95,99,48,37,85,79,Pass
S3764,Male,63.13013403,9,7,38,37,96,34,54,59,Pass
S3765,Female,92.93499865,9,8,63,57,56,69,65,63,Pass
S3766,Female,83.38230761,9,8,93,94,82,33,93,74,Pass
S3767,Male,51.73659403,9,8,72,68,52,71,64,64,Pass
S3768,Male,52.46593547,5,11,78,81,47,40,97,81,Pass
S3769,Male,79.48656985,6,12,64,46,38,97,79,76,Pass
S3770,Male,95.24278043,9,8,66,42,61,78,60,54,Pass
S3771,Female,78.29455442,10,7,50,76,71,34,70,68,Pass
S3772,Male,94.7003093,9,8,62,33,84,42,61,56,Pass
S3773,Female,67.54463026,9,8,38,45,70,98,55,54,Pass
S3774,Female,75.13190339,9,7,62,91,47,74,62,68,Pass
S3775,Male,82.68784941,10,8,41,78,74,74,69,61,Pass
S3776,Female,78.29307483,9,7,58,83,59,69,76,66,Pass
S3777,Female,88.71326983,7,11,87,74,71,39,78,77,Pass
S3778,Male,99.29734254,10,8,44,97,43,52,89,65,Pass
S3779,Male,83.59610902,8,8,45,80,46,91,68,56,Pass
S3780,Female,56.04046431,7,11,47,55,92,75,94,78,Pass
S3781,Female,94.30554969,5,12,91,44,85,62,94,88,Pass
S3782,Male,82.76475752,10,4,49,94,47,44,52,50,Pass
S3783,Female,74.46689799,8,7,32,62,73,96,96,75,Pass
S3784,Female,58.51242675,8,7,82,36,34,55,84,71,Pass
S3785,Male,92.74724497,5,12,90,71,47,62,86,84,Pass
S3786,Male,52.40378971,7,11,83,91,41,79,86,78,Pass
S3787,Male,84.66888457,9,7,79,44,69,53,59,57,Pass
S3788,Male,76.11421426,9,8,88,53,57,34,75,62,Pass
S3789,Male,54.64566366,9,7,77,87,91,76,65,68,Pass
S3790,Male,55.46397205,10,8,76,52,34,74,56,57,Pass
S3791,Male,88.26627707,8,8,71,90,59,76,83,67,Pass
S3792,Female,73.49622314,6,11,57,47,61,93,85,79,Pass
S3793,Female,51.69069819,8,8,51,67,95,62,72,72,Pass
S3794,Male,64.51191384,8,8,70,36,65,35,56,58,Pass
S3795,Female,53.20833589,10,7,34,55,56,96,92,68,Pass
S3796,Male,96.39955264,6,11,92,47,60,56,97,76,Pass
S3797,Male,71.9834835,5,12,77,83,49,92,81,83,Pass
S3798,Male,62.4452498,8,7,77,73,44,57,66,60,Pass
S3799,Female,91.51164372,9,7,85,94,89,59,82,74,Pass
S3800,Female,90.32301845,10,7,64,52,68,82,68,66,Pass
S3801,Male,81.95224456,8,8,62,94,32,35,92,73,Pass
S3802,Male,70.05858809,9,7,66,89,82,31,85,71,Pass
S3803,Female,52.95716811,9,8,54,41,51,99,65,64,Pass
S3804,Female,66.11467753,9,7,40,52,52,71,74,64,Pass
S3805,Female,72.47705934,6,11,87,44,49,78,97,77,Pass
S3806,Male,55.38186964,11,3,60,45,77,38,55,47,Fail
S3807,Male,87.61309829,10,7,51,84,99,50,96,75,Pass
S3808,Male,76.29559236,10,7,85,60,76,87,94,71,Pass
S3809,Male,72.09380345,8,8,85,86,85,33,62,64,Pass
S3810,Male,99.41901073,8,8,39,53,45,52,76,74,Pass
S3811,Female,87.21034044,9,7,42,93,80,90,64,72,Pass
S3812,Female,50.43233093,8,7,44,38,90,34,84,72,Pass
S3813,Male,87.63724059,7,11,83,66,78,56,90,81,Pass
S3814,Female,64.60015257,7,12,67,31,65,48,92,78,Pass
S3815,Male,71.23529261,9,8,88,87,67,44,76,65,Pass
S3816,Female,95.64665249,5,12,95,47,69,56,84,81,Pass
S3817,Female,80.26560774,9,8,61,67,60,70,78,72,Pass
S3818,Male,57.44789637,6,12,72,94,97,97,96,77,Pass
S3819,Female,63.10390359,10,8,58,72,86,86,81,75,Pass
S3820,Male,96.87629079,10,8,75,66,67,41,62,54,Pass
S3821,Male,56.84572711,5,12,31,53,84,93,91,77,Pass
S3822,Male,81.55739208,9,7,58,71,85,96,59,70,Pass
S3823,Female,62.15540891,9,8,96,81,42,34,65,66,Pass
S3824,Female,91.32201642,5,12,48,91,98,98,86,86,Pass
S3825,Female,88.07406619,10,7,44,35,53,82,73,70,Pass
S3826,Male,74.35871366,8,8,52,58,52,39,92,64,Pass
S3827,Female,56.1748724,10,7,83,79,73,52,72,54,Pass
S3828,Male,88.51431711,8,8,37,40,70,52,81,57,Pass
S3829,Male,74.97235751,10,8,63,53,78,87,81,64,Pass
S3830,Female,92.55582579,8,8,50,45,62,90,86,75,Pass
S3831,Male,99.19186437,8,8,65,49,64,74,98,75,Pass
S3832,Female,83.88852009,6,11,59,31,53,93,96,86,Pass
S3833,Male,61.98712099,7,12,95,86,30,69,92,77,Pass
S3834,Male,82.067897,8,8,52,40,51,52,63,51,Pass
S3835,Female,65.79124347,10,8,46,31,89,39,81,64,Pass
S3836,Female,84.85765891,10,7,67,48,82,59,85,64,Pass
S3837,Male,88.00770373,9,7,59,64,67,95,55,65,Pass
S3838,Male,53.57760281,9,8,64,69,90,67,74,71,Pass
S3839,Female,59.02585711,5,12,84,86,97,95,81,78,Pass
S3840,Male,56.60445409,12,3,46,42,92,61,55,50,Pass
S3841,Male,94.69532533,9,8,34,86,78,71,81,62,Pass
S3842,Male,93.04075857,6,11,87,43,82,32,85,78,Pass
S3843,Male,52.31737351,7,12,99,48,34,61,96,82,Pass
S3844,Female,59.11192617,9,8,76,57,59,98,99,69,Pass
S3845,Female,87.53134277,8,7,44,43,69,86,73,68,Pass
S3846,Female,68.05710013,10,8,80,48,40,50,64,60,Pass
S3847,Female,57.1239605,6,12,86,98,96,69,79,82,Pass
S3848,Male,62.54698055,9,7,32,42,93,42,72,59,Pass
S3849,Female,56.22603418,12,4,64,33,70,65,58,43,Fail
S3850,Male,84.82269679,9,8,36,75,43,36,72,60,Pass
S3851,Male,52.33257409,6,12,78,81,76,88,91,76,Pass
S3852,Male,76.80344194,9,7,95,89,48,57,60,52,Pass
S3853,Female,87.86791632,7,12,52,77,36,82,90,81,Pass
S3854,Female,54.13062742,5,12,84,88,92,36,79,80,Pass
S3855,Male,64.90223104,11,4,78,47,67,93,52,47,Fail
S3856,Male,73.46919318,8,7,76,94,70,42,86,64,Pass
S3857,Male,58.84392395,9,7,87,80,82,93,71,65,Pass
S3858,Female,55.2995866,9,8,51,94,88,35,55,59,Pass
S3859,Male,64.91665465,10,7,99,55,35,44,54,54,Pass
S3860,Male,76.6863391,8,7,65,45,79,76,55,63,Pass
S3861,Male,78.17474592,8,7,73,87,68,46,91,68,Pass
S3862,Male,99.72388208,8,8,96,42,91,37,52,61,Pass
S3863,Female,51.67918782,5,11,77,37,98,99,80,81,Pass
S3864,Male,83.11513206,12,3,35,84,30,30,54,47,Fail
S3865,Male,85.14178606,9,8,52,93,34,50,96,68,Pass
S3866,Male,90.15323101,6,11,47,91,90,39,95,86,Pass
S3867,Male,91.72956652,8,7,46,60,92,78,69,71,Pass
S3868,Female,94.51976055,9,8,98,83,68,87,79,71,Pass
S3869,Male,90.44371301,7,11,58,34,61,62,85,77,Pass
S3870,Male,64.27885781,10,8,44,95,43,34,75,67,Pass
S3871,Female,65.99319338,10,8,57,49,75,35,66,54,Pass
S3872,Male,52.41232552,9,7,66,63,43,36,59,60,Pass
S3873,Male,84.49974467,8,7,52,32,57,56,84,75,Pass
